-167, 66
-166.4825439453125, 66
-165.965087890625, 66
-165.4476318359375, 66
-164.93017578125, 66
-164.4127197265625, 66
-163.895263671875, 66
-167, 65.44945800934522
-166.4825439453125, 65.44945800934522
-165.965087890625, 65.44945800934522
-165.4476318359375, 65.44945800934522
-164.93017578125, 65.44945800934522
-164.4127197265625, 65.44945800934522
-163.895263671875, 65.44945800934522
-163.3778076171875, 65.44945800934522
-162.8603515625, 65.44945800934522
-162.3428955078125, 65.44945800934522
-161.825439453125, 65.44945800934522
-161.3079833984375, 65.44945800934522
-160.79052734375, 65.44945800934522
-160.2730712890625, 65.44945800934522
-159.755615234375, 65.44945800934522
-159.2381591796875, 65.44945800934522
-158.720703125, 65.44945800934522
-158.2032470703125, 65.44945800934522
-157.685791015625, 65.44945800934522
-157.1683349609375, 65.44945800934522
-156.65087890625, 65.44945800934522
-156.1334228515625, 65.44945800934522
-155.615966796875, 65.44945800934522
-155.0985107421875, 65.44945800934522
-154.5810546875, 65.44945800934522
-154.0635986328125, 65.44945800934522
-153.546142578125, 65.44945800934522
-153.0286865234375, 65.44945800934522
-167, 64.89891601869044
-166.4825439453125, 64.89891601869044
-165.965087890625, 64.89891601869044
-165.4476318359375, 64.89891601869044
-164.93017578125, 64.89891601869044
-164.4127197265625, 64.89891601869044
-163.895263671875, 64.89891601869044
-163.3778076171875, 64.89891601869044
-162.8603515625, 64.89891601869044
-162.3428955078125, 64.89891601869044
-161.825439453125, 64.89891601869044
-161.3079833984375, 64.89891601869044
-160.79052734375, 64.89891601869044
-160.2730712890625, 64.89891601869044
-159.755615234375, 64.89891601869044
-159.2381591796875, 64.89891601869044
-158.720703125, 64.89891601869044
-158.2032470703125, 64.89891601869044
-157.685791015625, 64.89891601869044
-157.1683349609375, 64.89891601869044
-156.65087890625, 64.89891601869044
-156.1334228515625, 64.89891601869044
-155.615966796875, 64.89891601869044
-155.0985107421875, 64.89891601869044
-154.5810546875, 64.89891601869044
-154.0635986328125, 64.89891601869044
-153.546142578125, 64.89891601869044
-153.0286865234375, 64.89891601869044
-152.51123046875, 64.89891601869044
-151.9937744140625, 64.89891601869044
-151.476318359375, 64.89891601869044
-150.9588623046875, 64.89891601869044
-150.44140625, 64.89891601869044
-149.9239501953125, 64.89891601869044
-149.406494140625, 64.89891601869044
-148.8890380859375, 64.89891601869044
-148.37158203125, 64.89891601869044
-147.8541259765625, 64.89891601869044
-147.336669921875, 64.89891601869044
-146.8192138671875, 64.89891601869044
-146.3017578125, 64.89891601869044
-145.7843017578125, 64.89891601869044
-145.266845703125, 64.89891601869044
-144.7493896484375, 64.89891601869044
-144.23193359375, 64.89891601869044
-143.7144775390625, 64.89891601869044
-143.197021484375, 64.89891601869044
